# ---------------------------------- WARNING ----------------------------------------,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,
# may not have received Director's approval. Any such data values are qualified,,,
# as provisional and are subject to revision. Provisional data are released on the,,,
# condition that neither the USGS nor the United States Government may be held liable,,,
# for any damages resulting from its use.,,,
#,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,
#,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,
#,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,
# retrieved: 2018-09-26 15:59:55 EDT       (sdww02),,,
#,,,
# Data for the following 1 site(s) are contained in this file,,,
"#    USGS 08066500 Trinity Rv at Romayor, TX",,,
# -----------------------------------------------------------------------------------,,,
#,,,
# Data provided for site 08066500,,,
#            TS   parameter     statistic     Description,,,
"#        133980       00060     00003     Discharge, cubic feet per second (Mean)",,,
"#        173616       00060     00001     Discharge, cubic feet per second (Maximum)",,,
"#        173617       00060     00002     Discharge, cubic feet per second (Minimum)",,,
#,,,
# Data-value qualification codes included in this output:,,,
#        ,,,
#     A  Approved for publication -- Processing and review completed.,,,
#     P  Provisional data subject to revision.,,,
#     e  Value has been estimated.,,,
# ,,,
agency_cd,site_no,datetime,133980_00060_00003
USGS,8066500,7/31/1946,1180
USGS,8066500,8/1/1946,1120
USGS,8066500,8/2/1946,1120
USGS,8066500,8/3/1946,1090
USGS,8066500,8/4/1946,1040
USGS,8066500,8/5/1946,1010
USGS,8066500,8/6/1946,1010
USGS,8066500,8/7/1946,910
USGS,8066500,8/8/1946,910
USGS,8066500,8/9/1946,910
USGS,8066500,8/10/1946,910
USGS,8066500,8/11/1946,910
USGS,8066500,8/12/1946,910
USGS,8066500,8/13/1946,910
USGS,8066500,8/14/1946,910
USGS,8066500,8/15/1946,910
USGS,8066500,8/16/1946,910
USGS,8066500,8/17/1946,910
USGS,8066500,8/18/1946,910
USGS,8066500,8/19/1946,910
USGS,8066500,8/20/1946,910
USGS,8066500,8/21/1946,910
USGS,8066500,8/22/1946,910
USGS,8066500,8/23/1946,910
USGS,8066500,8/24/1946,910
USGS,8066500,8/25/1946,910
USGS,8066500,8/26/1946,910
USGS,8066500,8/27/1946,910
USGS,8066500,8/28/1946,910
USGS,8066500,8/29/1946,910
USGS,8066500,8/30/1946,910
USGS,8066500,8/31/1946,910
USGS,8066500,9/1/1946,7500
USGS,8066500,9/2/1946,7500
USGS,8066500,9/3/1946,7500
USGS,8066500,9/4/1946,7500
USGS,8066500,9/5/1946,7500
USGS,8066500,9/6/1946,7500
USGS,8066500,9/7/1946,7500
USGS,8066500,9/8/1946,7500
USGS,8066500,9/9/1946,7500
USGS,8066500,9/10/1946,7500
USGS,8066500,9/11/1946,2220
USGS,8066500,9/12/1946,2010
USGS,8066500,9/13/1946,1800
USGS,8066500,9/14/1946,1670
USGS,8066500,9/15/1946,1480
USGS,8066500,9/16/1946,1320
USGS,8066500,9/17/1946,1200
USGS,8066500,9/18/1946,1150
USGS,8066500,9/19/1946,1060
USGS,8066500,9/20/1946,1060
USGS,8066500,9/21/1946,1040
USGS,8066500,9/22/1946,1090
USGS,8066500,9/23/1946,1060
USGS,8066500,9/24/1946,982
USGS,8066500,9/25/1946,955
USGS,8066500,9/26/1946,1010
USGS,8066500,9/27/1946,955
USGS,8066500,9/28/1946,930
USGS,8066500,9/29/1946,955
USGS,8066500,9/30/1946,955
USGS,8066500,10/1/1946,1040
USGS,8066500,10/2/1946,1150
USGS,8066500,10/3/1946,1180
USGS,8066500,10/4/1946,1200
USGS,8066500,10/5/1946,1510
USGS,8066500,10/6/1946,1670
USGS,8066500,10/7/1946,1570
USGS,8066500,10/8/1946,1410
USGS,8066500,10/9/1946,1290
USGS,8066500,10/10/1946,1180
USGS,8066500,10/11/1946,1380
USGS,8066500,10/12/1946,1380
USGS,8066500,10/13/1946,1230
USGS,8066500,10/14/1946,1090
USGS,8066500,10/15/1946,982
USGS,8066500,10/16/1946,905
USGS,8066500,10/17/1946,855
USGS,8066500,10/18/1946,855
USGS,8066500,10/19/1946,880
USGS,8066500,10/20/1946,955
USGS,8066500,10/21/1946,955
USGS,8066500,10/22/1946,930
USGS,8066500,10/23/1946,930
USGS,8066500,10/24/1946,1020
USGS,8066500,10/25/1946,2690
USGS,8066500,10/26/1946,3080
USGS,8066500,10/27/1946,2220
USGS,8066500,10/28/1946,1510
USGS,8066500,10/29/1946,1260
USGS,8066500,10/30/1946,1120
USGS,8066500,10/31/1946,982
USGS,8066500,11/1/1946,930
USGS,8066500,11/2/1946,880
USGS,8066500,11/3/1946,1720
USGS,8066500,11/4/1946,12800
USGS,8066500,11/5/1946,29300
USGS,8066500,11/6/1946,46600
USGS,8066500,11/7/1946,44600
USGS,8066500,11/8/1946,33500
USGS,8066500,11/9/1946,25400
USGS,8066500,11/10/1946,28300
USGS,8066500,11/11/1946,37600
USGS,8066500,11/12/1946,35800
USGS,8066500,11/13/1946,29800
USGS,8066500,11/14/1946,26200
USGS,8066500,11/15/1946,24200
USGS,8066500,11/16/1946,24800
USGS,8066500,11/17/1946,28600
USGS,8066500,11/18/1946,28800
USGS,8066500,11/19/1946,30500
USGS,8066500,11/20/1946,31000
USGS,8066500,11/21/1946,31000
USGS,8066500,11/22/1946,31200
USGS,8066500,11/23/1946,31500
USGS,8066500,11/24/1946,32000
USGS,8066500,11/25/1946,32300
USGS,8066500,11/26/1946,32900
USGS,8066500,11/27/1946,33800
USGS,8066500,11/28/1946,31700
USGS,8066500,11/29/1946,26800
USGS,8066500,11/30/1946,20600
USGS,8066500,12/1/1946,15900
USGS,8066500,12/2/1946,12900
USGS,8066500,12/3/1946,10400
USGS,8066500,12/4/1946,8150
USGS,8066500,12/5/1946,6440
USGS,8066500,12/6/1946,5650
USGS,8066500,12/7/1946,5100
USGS,8066500,12/8/1946,4600
USGS,8066500,12/9/1946,4400
USGS,8066500,12/10/1946,4700
USGS,8066500,12/11/1946,4900
USGS,8066500,12/12/1946,6360
USGS,8066500,12/13/1946,10000
USGS,8066500,12/14/1946,10500
USGS,8066500,12/15/1946,10400
USGS,8066500,12/16/1946,10400
USGS,8066500,12/17/1946,11300
USGS,8066500,12/18/1946,12200
USGS,8066500,12/19/1946,13500
USGS,8066500,12/20/1946,15600
USGS,8066500,12/21/1946,17900
USGS,8066500,12/22/1946,18800
USGS,8066500,12/23/1946,18800
USGS,8066500,12/24/1946,18400
USGS,8066500,12/25/1946,18300
USGS,8066500,12/26/1946,18800
USGS,8066500,12/27/1946,19700
USGS,8066500,12/28/1946,20600
USGS,8066500,12/29/1946,21500
USGS,8066500,12/30/1946,22000
USGS,8066500,12/31/1946,22800
USGS,8066500,1/1/1947,23600
USGS,8066500,1/2/1947,23000
USGS,8066500,1/3/1947,24200
USGS,8066500,1/4/1947,21500
USGS,8066500,1/5/1947,17500
USGS,8066500,1/6/1947,14200
USGS,8066500,1/7/1947,11900
USGS,8066500,1/8/1947,17400
USGS,8066500,1/9/1947,18300
USGS,8066500,1/10/1947,20800
USGS,8066500,1/11/1947,19300
USGS,8066500,1/12/1947,17200
USGS,8066500,1/13/1947,14700
USGS,8066500,1/14/1947,11700
USGS,8066500,1/15/1947,9450
USGS,8066500,1/16/1947,8800
USGS,8066500,1/17/1947,21400
USGS,8066500,1/18/1947,30500
USGS,8066500,1/19/1947,29300
USGS,8066500,1/20/1947,29100
USGS,8066500,1/21/1947,26400
USGS,8066500,1/22/1947,23000
USGS,8066500,1/23/1947,20800
USGS,8066500,1/24/1947,19900
USGS,8066500,1/25/1947,19900
USGS,8066500,1/26/1947,20200
USGS,8066500,1/27/1947,20400
USGS,8066500,1/28/1947,20600
USGS,8066500,1/29/1947,19700
USGS,8066500,1/30/1947,16600
USGS,8066500,1/31/1947,12100
USGS,8066500,2/1/1947,8430
USGS,8066500,2/2/1947,6800
USGS,8066500,2/3/1947,6090
USGS,8066500,2/4/1947,5650
USGS,8066500,2/5/1947,5320
USGS,8066500,2/6/1947,5000
USGS,8066500,2/7/1947,4700
USGS,8066500,2/8/1947,4500
USGS,8066500,2/9/1947,4200
USGS,8066500,2/10/1947,4010
USGS,8066500,2/11/1947,3920
USGS,8066500,2/12/1947,3920
USGS,8066500,2/13/1947,3920
USGS,8066500,2/14/1947,3830
USGS,8066500,2/15/1947,3740
USGS,8066500,2/16/1947,3650
USGS,8066500,2/17/1947,3490
USGS,8066500,2/18/1947,3410
USGS,8066500,2/19/1947,3330
USGS,8066500,2/20/1947,3330
USGS,8066500,2/21/1947,4100
USGS,8066500,2/22/1947,6090
USGS,8066500,2/23/1947,6930
USGS,8066500,2/24/1947,7450
USGS,8066500,2/25/1947,7870
USGS,8066500,2/26/1947,7730
USGS,8066500,2/27/1947,6800
USGS,8066500,2/28/1947,5430
USGS,8066500,3/1/1947,4600
USGS,8066500,3/2/1947,4100
USGS,8066500,3/3/1947,3740
USGS,8066500,3/4/1947,3490
USGS,8066500,3/5/1947,3330
USGS,8066500,3/6/1947,3180
USGS,8066500,3/7/1947,3570
USGS,8066500,3/8/1947,5430
USGS,8066500,3/9/1947,6440
USGS,8066500,3/10/1947,6800
USGS,8066500,3/11/1947,7730
USGS,8066500,3/12/1947,9600
USGS,8066500,3/13/1947,31000
USGS,8066500,3/14/1947,46600
USGS,8066500,3/15/1947,47700
USGS,8066500,3/16/1947,43200
USGS,8066500,3/17/1947,35400
USGS,8066500,3/18/1947,27700
USGS,8066500,3/19/1947,22200
USGS,8066500,3/20/1947,21900
USGS,8066500,3/21/1947,22800
USGS,8066500,3/22/1947,21300
USGS,8066500,3/23/1947,17500
USGS,8066500,3/24/1947,13500
USGS,8066500,3/25/1947,11400
USGS,8066500,3/26/1947,11400
USGS,8066500,3/27/1947,11300
USGS,8066500,3/28/1947,10200
USGS,8066500,3/29/1947,8850
USGS,8066500,3/30/1947,8010
USGS,8066500,3/31/1947,7060
USGS,8066500,4/1/1947,6440
USGS,8066500,4/2/1947,5760
USGS,8066500,4/3/1947,5210
USGS,8066500,4/4/1947,4800
USGS,8066500,4/5/1947,4700
USGS,8066500,4/6/1947,4300
USGS,8066500,4/7/1947,4010
USGS,8066500,4/8/1947,3920
USGS,8066500,4/9/1947,3740
USGS,8066500,4/10/1947,3650
USGS,8066500,4/11/1947,3570
USGS,8066500,4/12/1947,3570
USGS,8066500,4/13/1947,3570
USGS,8066500,4/14/1947,5150
USGS,8066500,4/15/1947,8150
USGS,8066500,4/16/1947,10200
USGS,8066500,4/17/1947,11700
USGS,8066500,4/18/1947,13000
USGS,8066500,4/19/1947,14200
USGS,8066500,4/20/1947,15400
USGS,8066500,4/21/1947,16500
USGS,8066500,4/22/1947,17900
USGS,8066500,4/23/1947,19200
USGS,8066500,4/24/1947,20400
USGS,8066500,4/25/1947,21000
USGS,8066500,4/26/1947,21300
USGS,8066500,4/27/1947,20200
USGS,8066500,4/28/1947,17000
USGS,8066500,4/29/1947,12400
USGS,8066500,4/30/1947,8850
USGS,8066500,5/1/1947,6930
USGS,8066500,5/2/1947,5870
USGS,8066500,5/3/1947,4900
USGS,8066500,5/4/1947,4300
USGS,8066500,5/5/1947,4300
USGS,8066500,5/6/1947,4700
USGS,8066500,5/7/1947,4400
USGS,8066500,5/8/1947,3830
USGS,8066500,5/9/1947,3490
USGS,8066500,5/10/1947,3330
USGS,8066500,5/11/1947,3650
USGS,8066500,5/12/1947,4500
USGS,8066500,5/13/1947,5210
USGS,8066500,5/14/1947,6440
USGS,8066500,5/15/1947,6680
USGS,8066500,5/16/1947,5760
USGS,8066500,5/17/1947,6570
USGS,8066500,5/18/1947,20200
USGS,8066500,5/19/1947,33500
USGS,8066500,5/20/1947,37600
USGS,8066500,5/21/1947,37600
USGS,8066500,5/22/1947,36500
USGS,8066500,5/23/1947,30200
USGS,8066500,5/24/1947,23100
USGS,8066500,5/25/1947,16600
USGS,8066500,5/26/1947,12200
USGS,8066500,5/27/1947,9000
USGS,8066500,5/28/1947,7450
USGS,8066500,5/29/1947,6200
USGS,8066500,5/30/1947,5100
USGS,8066500,5/31/1947,4700
USGS,8066500,6/1/1947,5870
USGS,8066500,6/2/1947,7060
USGS,8066500,6/3/1947,6680
USGS,8066500,6/4/1947,6320
USGS,8066500,6/5/1947,5870
USGS,8066500,6/6/1947,5000
USGS,8066500,6/7/1947,4300
USGS,8066500,6/8/1947,3740
USGS,8066500,6/9/1947,3330
USGS,8066500,6/10/1947,2880
USGS,8066500,6/11/1947,2580
USGS,8066500,6/12/1947,2280
USGS,8066500,6/13/1947,2060
USGS,8066500,6/14/1947,1790
USGS,8066500,6/15/1947,1630
USGS,8066500,6/16/1947,1540
USGS,8066500,6/17/1947,1450
USGS,8066500,6/18/1947,1390
USGS,8066500,6/19/1947,1340
USGS,8066500,6/20/1947,1310
USGS,8066500,6/21/1947,1260
USGS,8066500,6/22/1947,1480
USGS,8066500,6/23/1947,1720
USGS,8066500,6/24/1947,1990
USGS,8066500,6/25/1947,3020
USGS,8066500,6/26/1947,5320
USGS,8066500,6/27/1947,8290
USGS,8066500,6/28/1947,10400
USGS,8066500,6/29/1947,11700
USGS,8066500,6/30/1947,12900
USGS,8066500,7/1/1947,13700
USGS,8066500,7/2/1947,14400
USGS,8066500,7/3/1947,14700
USGS,8066500,7/4/1947,14200
USGS,8066500,7/5/1947,12200
USGS,8066500,7/6/1947,8740
USGS,8066500,7/7/1947,5170
USGS,8066500,7/8/1947,3330
USGS,8066500,7/9/1947,2580
USGS,8066500,7/10/1947,2130
USGS,8066500,7/11/1947,1920
USGS,8066500,7/12/1947,1860
USGS,8066500,7/13/1947,1920
USGS,8066500,7/14/1947,1860
USGS,8066500,7/15/1947,1660
USGS,8066500,7/16/1947,1570
USGS,8066500,7/17/1947,1450
USGS,8066500,7/18/1947,1310
USGS,8066500,7/19/1947,1200
USGS,8066500,7/20/1947,1260
USGS,8066500,7/21/1947,1260
USGS,8066500,7/22/1947,1120
USGS,8066500,7/23/1947,1080
USGS,8066500,7/24/1947,1050
USGS,8066500,7/25/1947,1000
USGS,8066500,7/26/1947,950
USGS,8066500,7/27/1947,950
USGS,8066500,7/28/1947,925
USGS,8066500,7/29/1947,900
USGS,8066500,7/30/1947,878
USGS,8066500,7/31/1947,878
USGS,8066500,8/1/1947,878
USGS,8066500,8/2/1947,925
USGS,8066500,8/3/1947,975
USGS,8066500,8/4/1947,1020
USGS,8066500,8/5/1947,975
USGS,8066500,8/6/1947,900
USGS,8066500,8/7/1947,832
USGS,8066500,8/8/1947,788
USGS,8066500,8/9/1947,742
USGS,8066500,8/10/1947,720
USGS,8066500,8/11/1947,700
USGS,8066500,8/12/1947,742
USGS,8066500,8/13/1947,810
USGS,8066500,8/14/1947,925
USGS,8066500,8/15/1947,1000
USGS,8066500,8/16/1947,1020
USGS,8066500,8/17/1947,1000
USGS,8066500,8/18/1947,1000
USGS,8066500,8/19/1947,950
USGS,8066500,8/20/1947,950
USGS,8066500,8/21/1947,950
USGS,8066500,8/22/1947,925
USGS,8066500,8/23/1947,900
USGS,8066500,8/24/1947,878
USGS,8066500,8/25/1947,925
USGS,8066500,8/26/1947,975
USGS,8066500,8/27/1947,1000
USGS,8066500,8/28/1947,975
USGS,8066500,8/29/1947,1150
USGS,8066500,8/30/1947,1570
USGS,8066500,8/31/1947,1660
USGS,8066500,9/1/1947,1510
USGS,8066500,9/2/1947,1540
USGS,8066500,9/3/1947,4270
USGS,8066500,9/4/1947,6560
USGS,8066500,9/5/1947,7450
USGS,8066500,9/6/1947,7450
USGS,8066500,9/7/1947,6090
USGS,8066500,9/8/1947,4400
USGS,8066500,9/9/1947,3330
USGS,8066500,9/10/1947,2720
USGS,8066500,9/11/1947,2350
USGS,8066500,9/12/1947,2060
USGS,8066500,9/13/1947,1790
USGS,8066500,9/14/1947,1510
USGS,8066500,9/15/1947,1340
USGS,8066500,9/16/1947,1230
USGS,8066500,9/17/1947,1200
USGS,8066500,9/18/1947,1660
USGS,8066500,9/19/1947,3540
USGS,8066500,9/20/1947,4500
USGS,8066500,9/21/1947,4010
USGS,8066500,9/22/1947,3250
USGS,8066500,9/23/1947,2580
USGS,8066500,9/24/1947,2130
USGS,8066500,9/25/1947,1860
USGS,8066500,9/26/1947,1660
USGS,8066500,9/27/1947,1790
USGS,8066500,9/28/1947,2060
USGS,8066500,9/29/1947,2130
USGS,8066500,9/30/1947,1920
USGS,8066500,10/1/1947,1700
USGS,8066500,10/2/1947,1500
USGS,8066500,10/3/1947,1310
USGS,8066500,10/4/1947,1160
USGS,8066500,10/5/1947,1050
USGS,8066500,10/6/1947,975
USGS,8066500,10/7/1947,925
USGS,8066500,10/8/1947,875
USGS,8066500,10/9/1947,852
USGS,8066500,10/10/1947,830
USGS,8066500,10/11/1947,808
USGS,8066500,10/12/1947,785
USGS,8066500,10/13/1947,765
USGS,8066500,10/14/1947,765
USGS,8066500,10/15/1947,765
USGS,8066500,10/16/1947,765
USGS,8066500,10/17/1947,852
USGS,8066500,10/18/1947,900
USGS,8066500,10/19/1947,975
USGS,8066500,10/20/1947,1020
USGS,8066500,10/21/1947,1020
USGS,8066500,10/22/1947,1020
USGS,8066500,10/23/1947,1020
USGS,8066500,10/24/1947,1020
USGS,8066500,10/25/1947,1000
USGS,8066500,10/26/1947,1000
USGS,8066500,10/27/1947,1080
USGS,8066500,10/28/1947,1080
USGS,8066500,10/29/1947,1000
USGS,8066500,10/30/1947,925
USGS,8066500,10/31/1947,852
USGS,8066500,11/1/1947,785
USGS,8066500,11/2/1947,745
USGS,8066500,11/3/1947,745
USGS,8066500,11/4/1947,852
USGS,8066500,11/5/1947,1020
USGS,8066500,11/6/1947,1280
USGS,8066500,11/7/1947,1370
USGS,8066500,11/8/1947,1220
USGS,8066500,11/9/1947,1080
USGS,8066500,11/10/1947,1050
USGS,8066500,11/11/1947,1050
USGS,8066500,11/12/1947,975
USGS,8066500,11/13/1947,900
USGS,8066500,11/14/1947,1000
USGS,8066500,11/15/1947,1400
USGS,8066500,11/16/1947,1530
USGS,8066500,11/17/1947,1340
USGS,8066500,11/18/1947,1250
USGS,8066500,11/19/1947,1880
USGS,8066500,11/20/1947,3440
USGS,8066500,11/21/1947,3170
USGS,8066500,11/22/1947,3170
USGS,8066500,11/23/1947,3440
USGS,8066500,11/24/1947,3440
USGS,8066500,11/25/1947,2990
USGS,8066500,11/26/1947,2380
USGS,8066500,11/27/1947,2140
USGS,8066500,11/28/1947,2720
USGS,8066500,11/29/1947,3630
USGS,8066500,11/30/1947,4010
USGS,8066500,12/1/1947,3920
USGS,8066500,12/2/1947,3440
USGS,8066500,12/3/1947,2630
USGS,8066500,12/4/1947,2460
USGS,8066500,12/5/1947,3500
USGS,8066500,12/6/1947,6260
USGS,8066500,12/7/1947,6730
USGS,8066500,12/8/1947,5170
USGS,8066500,12/9/1947,4680
USGS,8066500,12/10/1947,5820
USGS,8066500,12/11/1947,7230
USGS,8066500,12/12/1947,7230
USGS,8066500,12/13/1947,8160
USGS,8066500,12/14/1947,9560
USGS,8066500,12/15/1947,11600
USGS,8066500,12/16/1947,14400
USGS,8066500,12/17/1947,16700
USGS,8066500,12/18/1947,17100
USGS,8066500,12/19/1947,15900
USGS,8066500,12/20/1947,14300
USGS,8066500,12/21/1947,12800
USGS,8066500,12/22/1947,12500
USGS,8066500,12/23/1947,13000
USGS,8066500,12/24/1947,13700
USGS,8066500,12/25/1947,14400
USGS,8066500,12/26/1947,15200
USGS,8066500,12/27/1947,15400
USGS,8066500,12/28/1947,15200
USGS,8066500,12/29/1947,13700
USGS,8066500,12/30/1947,11200
USGS,8066500,12/31/1947,7910
USGS,8066500,1/1/1948,5710
USGS,8066500,1/2/1948,4580
USGS,8066500,1/3/1948,4390
USGS,8066500,1/4/1948,4010
USGS,8066500,1/5/1948,4300
USGS,8066500,1/6/1948,6400
USGS,8066500,1/7/1948,8720
USGS,8066500,1/8/1948,10300
USGS,8066500,1/9/1948,11600
USGS,8066500,1/10/1948,12500
USGS,8066500,1/11/1948,12800
USGS,8066500,1/12/1948,13000
USGS,8066500,1/13/1948,12700
USGS,8066500,1/14/1948,11800
USGS,8066500,1/15/1948,9700
USGS,8066500,1/16/1948,7100
USGS,8066500,1/17/1948,5380
USGS,8066500,1/18/1948,4580
USGS,8066500,1/19/1948,4100
USGS,8066500,1/20/1948,4010
USGS,8066500,1/21/1948,3920
USGS,8066500,1/22/1948,3920
USGS,8066500,1/23/1948,4010
USGS,8066500,1/24/1948,3920
USGS,8066500,1/25/1948,3920
USGS,8066500,1/26/1948,4480
USGS,8066500,1/27/1948,5270
USGS,8066500,1/28/1948,6260
USGS,8066500,1/29/1948,7100
USGS,8066500,1/30/1948,7100
USGS,8066500,1/31/1948,6970
USGS,8066500,2/1/1948,7360
USGS,8066500,2/2/1948,7100
USGS,8066500,2/3/1948,6260
USGS,8066500,2/4/1948,5490
USGS,8066500,2/5/1948,5070
USGS,8066500,2/6/1948,5170
USGS,8066500,2/7/1948,5600
USGS,8066500,2/8/1948,6490
USGS,8066500,2/9/1948,15600
USGS,8066500,2/10/1948,24300
USGS,8066500,2/11/1948,23600
USGS,8066500,2/12/1948,21300
USGS,8066500,2/13/1948,20300
USGS,8066500,2/14/1948,19100
USGS,8066500,2/15/1948,17500
USGS,8066500,2/16/1948,15400
USGS,8066500,2/17/1948,13200
USGS,8066500,2/18/1948,11300
USGS,8066500,2/19/1948,9860
USGS,8066500,2/20/1948,8720
USGS,8066500,2/21/1948,7750
USGS,8066500,2/22/1948,10300
USGS,8066500,2/23/1948,10200
USGS,8066500,2/24/1948,8580
USGS,8066500,2/25/1948,7490
USGS,8066500,2/26/1948,6260
USGS,8066500,2/27/1948,5490
USGS,8066500,2/28/1948,5270
USGS,8066500,2/29/1948,5600
USGS,8066500,3/1/1948,6440
USGS,8066500,3/2/1948,9420
USGS,8066500,3/3/1948,9140
USGS,8066500,3/4/1948,9860
USGS,8066500,3/5/1948,11000
USGS,8066500,3/6/1948,15200
USGS,8066500,3/7/1948,18100
USGS,8066500,3/8/1948,17500
USGS,8066500,3/9/1948,18100
USGS,8066500,3/10/1948,19500
USGS,8066500,3/11/1948,20900
USGS,8066500,3/12/1948,22400
USGS,8066500,3/13/1948,23600
USGS,8066500,3/14/1948,24900
USGS,8066500,3/15/1948,25700
USGS,8066500,3/16/1948,26400
USGS,8066500,3/17/1948,26800
USGS,8066500,3/18/1948,27200
USGS,8066500,3/19/1948,27200
USGS,8066500,3/20/1948,26200
USGS,8066500,3/21/1948,22600
USGS,8066500,3/22/1948,15900
USGS,8066500,3/23/1948,12000
USGS,8066500,3/24/1948,10800
USGS,8066500,3/25/1948,9560
USGS,8066500,3/26/1948,8160
USGS,8066500,3/27/1948,7490
USGS,8066500,3/28/1948,7880
USGS,8066500,3/29/1948,8300
USGS,8066500,3/30/1948,8300
USGS,8066500,3/31/1948,7360
USGS,8066500,4/1/1948,6260
USGS,8066500,4/2/1948,5490
USGS,8066500,4/3/1948,5070
USGS,8066500,4/4/1948,4680
USGS,8066500,4/5/1948,4200
USGS,8066500,4/6/1948,3820
USGS,8066500,4/7/1948,3540
USGS,8066500,4/8/1948,3440
USGS,8066500,4/9/1948,3260
USGS,8066500,4/10/1948,3260
USGS,8066500,4/11/1948,3900
USGS,8066500,4/12/1948,6150
USGS,8066500,4/13/1948,8440
USGS,8066500,4/14/1948,10900
USGS,8066500,4/15/1948,14300
USGS,8066500,4/16/1948,11600
USGS,8066500,4/17/1948,9000
USGS,8066500,4/18/1948,9000
USGS,8066500,4/19/1948,9000
USGS,8066500,4/20/1948,8160
USGS,8066500,4/21/1948,6370
USGS,8066500,4/22/1948,4740
USGS,8066500,4/23/1948,4090
USGS,8066500,4/24/1948,6260
USGS,8066500,4/25/1948,4870
USGS,8066500,4/26/1948,8780
USGS,8066500,4/27/1948,12300
USGS,8066500,4/28/1948,9860
USGS,8066500,4/29/1948,7100
USGS,8066500,4/30/1948,5130
USGS,8066500,5/1/1948,4200
USGS,8066500,5/2/1948,4010
USGS,8066500,5/3/1948,3820
USGS,8066500,5/4/1948,3350
USGS,8066500,5/5/1948,2810
USGS,8066500,5/6/1948,2630
USGS,8066500,5/7/1948,2720
USGS,8066500,5/8/1948,2380
USGS,8066500,5/9/1948,2720
USGS,8066500,5/10/1948,2810
USGS,8066500,5/11/1948,2810
USGS,8066500,5/12/1948,3780
USGS,8066500,5/13/1948,5600
USGS,8066500,5/14/1948,7100
USGS,8066500,5/15/1948,9700
USGS,8066500,5/16/1948,12300
USGS,8066500,5/17/1948,13900
USGS,8066500,5/18/1948,16100
USGS,8066500,5/19/1948,19900
USGS,8066500,5/20/1948,22600
USGS,8066500,5/21/1948,24500
USGS,8066500,5/22/1948,26000
USGS,8066500,5/23/1948,27000
USGS,8066500,5/24/1948,27700
USGS,8066500,5/25/1948,28300
USGS,8066500,5/26/1948,28500
USGS,8066500,5/27/1948,28300
USGS,8066500,5/28/1948,27000
USGS,8066500,5/29/1948,22200
USGS,8066500,5/30/1948,14200
USGS,8066500,5/31/1948,8320
USGS,8066500,6/1/1948,6610
USGS,8066500,6/2/1948,6610
USGS,8066500,6/3/1948,6610
USGS,8066500,6/4/1948,6260
USGS,8066500,6/5/1948,5820
USGS,8066500,6/6/1948,5380
USGS,8066500,6/7/1948,4580
USGS,8066500,6/8/1948,3720
USGS,8066500,6/9/1948,2990
USGS,8066500,6/10/1948,2540
USGS,8066500,6/11/1948,2300
USGS,8066500,6/12/1948,2140
USGS,8066500,6/13/1948,1910
USGS,8066500,6/14/1948,1630
USGS,8066500,6/15/1948,1470
USGS,8066500,6/16/1948,1560
USGS,8066500,6/17/1948,2380
USGS,8066500,6/18/1948,2380
USGS,8066500,6/19/1948,1840
USGS,8066500,6/20/1948,1470
USGS,8066500,6/21/1948,1220
USGS,8066500,6/22/1948,1110
USGS,8066500,6/23/1948,1050
USGS,8066500,6/24/1948,1000
USGS,8066500,6/25/1948,950
USGS,8066500,6/26/1948,925
USGS,8066500,6/27/1948,950
USGS,8066500,6/28/1948,975
USGS,8066500,6/29/1948,975
USGS,8066500,6/30/1948,975
USGS,8066500,7/1/1948,1250
USGS,8066500,7/2/1948,1700
USGS,8066500,7/3/1948,2380
USGS,8066500,7/4/1948,3350
USGS,8066500,7/5/1948,4640
USGS,8066500,7/6/1948,5710
USGS,8066500,7/7/1948,5710
USGS,8066500,7/8/1948,4680
USGS,8066500,7/9/1948,3820
USGS,8066500,7/10/1948,4230
USGS,8066500,7/11/1948,5270
USGS,8066500,7/12/1948,4770
USGS,8066500,7/13/1948,3920
USGS,8066500,7/14/1948,3440
USGS,8066500,7/15/1948,3350
USGS,8066500,7/16/1948,3630
USGS,8066500,7/17/1948,3820
USGS,8066500,7/18/1948,3630
USGS,8066500,7/19/1948,2900
USGS,8066500,7/20/1948,2140
USGS,8066500,7/21/1948,1700
USGS,8066500,7/22/1948,1470
USGS,8066500,7/23/1948,1340
USGS,8066500,7/24/1948,1190
USGS,8066500,7/25/1948,1110
USGS,8066500,7/26/1948,1050
USGS,8066500,7/27/1948,975
USGS,8066500,7/28/1948,925
USGS,8066500,7/29/1948,900
USGS,8066500,7/30/1948,900
USGS,8066500,7/31/1948,950
USGS,8066500,8/1/1948,1000
USGS,8066500,8/2/1948,975
USGS,8066500,8/3/1948,900
USGS,8066500,8/4/1948,925
USGS,8066500,8/5/1948,1310
USGS,8066500,8/6/1948,1400
USGS,8066500,8/7/1948,1160
USGS,8066500,8/8/1948,950
USGS,8066500,8/9/1948,852
USGS,8066500,8/10/1948,785
USGS,8066500,8/11/1948,765
USGS,8066500,8/12/1948,745
USGS,8066500,8/13/1948,765
USGS,8066500,8/14/1948,785
